"Port-level Imports"
"Current date: 04/04/2017 3:20 PM (Eastern Daylight Time)"
"Port","Commodity","Country","Time","Customs Containerized Vessel Value (Gen) ($US)","Containerized Vessel SWT (Gen) (kg)",
"Miami, FL (Port)","Total All Commodities","Asia Near East","2009","11,009,611","3,990,102"
"Miami, FL (Port)","Total All Commodities","Asia Near East","2010","10,418,300","5,116,449"
"Miami, FL (Port)","Total All Commodities","Asia Near East","2011","13,248,435","3,936,418"
"Miami, FL (Port)","Total All Commodities","Asia Near East","2012","6,319,044","821,361"
"Miami, FL (Port)","Total All Commodities","Asia Near East","2013","8,116,559","863,435"
"Miami, FL (Port)","Total All Commodities","Asia Near East","2014","4,904,024","1,955,073"
"Miami, FL (Port)","Total All Commodities","Asia Near East","2015","9,886,863","3,328,182"
"Miami, FL (Port)","Total All Commodities","Asia Near East","2016","22,618,971","13,716,873"
"Miami, FL (Port)","Total All Commodities","Asia Near East","2017 through February","3,359,423","1,889,412"
"Miami, FL (Port)","Total All Commodities","Asia - South","2003","89,406,245","38,007,367"
"Miami, FL (Port)","Total All Commodities","Asia - South","2004","75,547,909","31,488,720"
"Miami, FL (Port)","Total All Commodities","Asia - South","2005","38,834,625","15,113,110"
"Miami, FL (Port)","Total All Commodities","Asia - South","2006","62,083,628","25,774,714"
"Miami, FL (Port)","Total All Commodities","Asia - South","2007","35,878,718","11,813,345"
"Miami, FL (Port)","Total All Commodities","Asia - South","2008","43,405,826","12,469,889"
"Miami, FL (Port)","Total All Commodities","Asia - South","2009","46,763,328","15,944,843"
"Miami, FL (Port)","Total All Commodities","Asia - South","2010","81,413,702","26,107,064"
"Miami, FL (Port)","Total All Commodities","Asia - South","2011","89,676,101","24,394,827"
"Miami, FL (Port)","Total All Commodities","Asia - South","2012","79,139,204","23,855,078"
"Miami, FL (Port)","Total All Commodities","Asia - South","2013","107,745,428","19,620,017"
"Miami, FL (Port)","Total All Commodities","Asia - South","2014","157,815,346","27,463,359"
"Miami, FL (Port)","Total All Commodities","Asia - South","2015","212,162,131","46,659,360"
"Miami, FL (Port)","Total All Commodities","Asia - South","2016","227,089,031","50,708,737"
"Miami, FL (Port)","Total All Commodities","Asia - South","2017 through February","50,913,116","9,793,654"
"Miami, FL (Port)","Total All Commodities","Asia - Other","2003","1,817,189,058","527,488,828"
"Miami, FL (Port)","Total All Commodities","Asia - Other","2004","2,266,872,512","719,031,907"
"Miami, FL (Port)","Total All Commodities","Asia - Other","2005","2,881,293,584","845,312,956"
"Miami, FL (Port)","Total All Commodities","Asia - Other","2006","2,985,397,421","963,023,997"
"Miami, FL (Port)","Total All Commodities","Asia - Other","2007","3,139,332,199","880,269,937"
"Miami, FL (Port)","Total All Commodities","Asia - Other","2008","3,883,406,331","938,563,967"
"Miami, FL (Port)","Total All Commodities","Asia - Other","2009","3,001,704,394","764,994,886"
"Miami, FL (Port)","Total All Commodities","Asia - Other","2010","3,697,428,408","862,354,110"
"Miami, FL (Port)","Total All Commodities","Asia - Other","2011","4,419,899,516","950,016,013"
"Miami, FL (Port)","Total All Commodities","Asia - Other","2012","4,771,584,267","1,007,734,197"
"Miami, FL (Port)","Total All Commodities","Asia - Other","2013","4,590,299,232","1,034,741,284"
"Miami, FL (Port)","Total All Commodities","Asia - Other","2014","4,883,107,830","1,092,408,010"
"Miami, FL (Port)","Total All Commodities","Asia - Other","2015","5,139,270,134","1,265,743,396"
"Miami, FL (Port)","Total All Commodities","Asia - Other","2016","5,104,101,340","1,359,076,255"
"Miami, FL (Port)","Total All Commodities","Asia - Other","2017 through February","947,341,037","266,405,832"
"Miami, FL (Port)","Total All Commodities","Europe","2003","2,074,505,262","1,244,500,881"
"Miami, FL (Port)","Total All Commodities","Europe","2004","2,398,939,993","1,388,455,140"
"Miami, FL (Port)","Total All Commodities","Europe","2005","2,557,745,414","1,357,176,290"
"Miami, FL (Port)","Total All Commodities","Europe","2006","2,661,444,488","1,303,547,581"
"Miami, FL (Port)","Total All Commodities","Europe","2007","2,399,283,349","967,390,404"
"Miami, FL (Port)","Total All Commodities","Europe","2008","2,265,116,169","657,359,732"
"Miami, FL (Port)","Total All Commodities","Europe","2009","1,829,371,828","510,599,787"
"Miami, FL (Port)","Total All Commodities","Europe","2010","1,625,950,946","438,804,199"
"Miami, FL (Port)","Total All Commodities","Europe","2011","1,702,439,855","388,659,565"
"Miami, FL (Port)","Total All Commodities","Europe","2012","1,703,026,811","361,105,064"
"Miami, FL (Port)","Total All Commodities","Europe","2013","1,709,213,143","376,272,494"
"Miami, FL (Port)","Total All Commodities","Europe","2014","1,609,617,636","454,598,195"
"Miami, FL (Port)","Total All Commodities","Europe","2015","2,377,817,930","720,380,033"
"Miami, FL (Port)","Total All Commodities","Europe","2016","2,491,585,227","736,464,445"
"Miami, FL (Port)","Total All Commodities","Europe","2017 through February","315,987,308","103,561,252"
"Port Everglades, FL (Port)","Total All Commodities","World Total","2003","4,982,716,263","1,848,069,213"
"Port Everglades, FL (Port)","Total All Commodities","World Total","2004","4,984,561,956","1,989,099,836"
"Port Everglades, FL (Port)","Total All Commodities","World Total","2005","5,924,780,763","2,843,008,751"
"Port Everglades, FL (Port)","Total All Commodities","World Total","2006","6,125,989,725","2,487,122,823"
"Port Everglades, FL (Port)","Total All Commodities","World Total","2007","6,418,222,222","2,530,331,213"
"Port Everglades, FL (Port)","Total All Commodities","World Total","2008","6,032,319,024","2,013,572,107"
"Port Everglades, FL (Port)","Total All Commodities","World Total","2009","4,538,363,374","1,723,281,457"
"Port Everglades, FL (Port)","Total All Commodities","World Total","2010","5,310,152,082","1,957,605,226"
"Port Everglades, FL (Port)","Total All Commodities","World Total","2011","6,095,855,524","2,035,364,816"
"Port Everglades, FL (Port)","Total All Commodities","World Total","2012","6,643,067,733","2,163,098,663"
"Port Everglades, FL (Port)","Total All Commodities","World Total","2013","7,612,420,786","2,442,738,970"
"Port Everglades, FL (Port)","Total All Commodities","World Total","2014","9,208,498,336","2,851,759,922"
"Port Everglades, FL (Port)","Total All Commodities","World Total","2015","8,561,584,064","2,901,196,689"
"Port Everglades, FL (Port)","Total All Commodities","World Total","2016","8,644,641,562","3,137,939,068"
"Port Everglades, FL (Port)","Total All Commodities","World Total","2017 through February","1,456,480,718","557,064,163"
"Port Everglades, FL (Port)","Total All Commodities","Asia","2003","336,044,599","160,896,564"
"Port Everglades, FL (Port)","Total All Commodities","Asia","2004","500,586,423","205,577,630"
"Port Everglades, FL (Port)","Total All Commodities","Asia","2005","653,779,137","282,905,514"
"Port Everglades, FL (Port)","Total All Commodities","Asia","2006","819,207,171","394,864,096"
"Port Everglades, FL (Port)","Total All Commodities","Asia","2007","901,538,942","345,047,346"
"Port Everglades, FL (Port)","Total All Commodities","Asia","2008","462,877,887","182,491,654"
"Port Everglades, FL (Port)","Total All Commodities","Asia","2009","331,199,722","129,781,652"
"Port Everglades, FL (Port)","Total All Commodities","Asia","2010","358,984,303","175,936,418"
"Port Everglades, FL (Port)","Total All Commodities","Asia","2011","301,329,893","157,056,706"
"Port Everglades, FL (Port)","Total All Commodities","Asia","2012","255,484,848","143,472,078"
"Port Everglades, FL (Port)","Total All Commodities","Asia","2013","323,652,503","178,643,749"
"Port Everglades, FL (Port)","Total All Commodities","Asia","2014","487,551,171","239,636,678"
"Port Everglades, FL (Port)","Total All Commodities","Asia","2015","417,396,003","194,088,449"
"Port Everglades, FL (Port)","Total All Commodities","Asia","2016","261,615,570","122,382,657"
"Port Everglades, FL (Port)","Total All Commodities","Asia","2017 through February","52,290,538","27,540,168"
"Port Everglades, FL (Port)","Total All Commodities","Asia Near East","2003","9,362,440","34,499,448"
"Port Everglades, FL (Port)","Total All Commodities","Asia Near East","2004","2,161,441","3,591,168"
"Port Everglades, FL (Port)","Total All Commodities","Asia Near East","2005","6,208,731","2,398,274"
"Port Everglades, FL (Port)","Total All Commodities","Asia Near East","2006","5,431,426","2,828,442"
"Port Everglades, FL (Port)","Total All Commodities","Asia Near East","2007","18,033,676","9,695,936"
"Port Everglades, FL (Port)","Total All Commodities","Asia Near East","2008","21,060,691","32,248,455"
"Port Everglades, FL (Port)","Total All Commodities","Asia Near East","2009","20,044,924","10,280,524"
"Port Everglades, FL (Port)","Total All Commodities","Asia Near East","2010","24,369,298","12,396,576"
"Port Everglades, FL (Port)","Total All Commodities","Asia Near East","2011","33,855,588","13,715,562"
"Port Everglades, FL (Port)","Total All Commodities","Asia Near East","2012","40,194,952","14,814,525"
"Port Everglades, FL (Port)","Total All Commodities","Asia Near East","2013","42,137,687","19,518,345"
"Port Everglades, FL (Port)","Total All Commodities","Asia Near East","2014","46,717,987","15,409,008"
"Port Everglades, FL (Port)","Total All Commodities","Asia Near East","2015","51,236,856","18,029,921"
"Port Everglades, FL (Port)","Total All Commodities","Asia Near East","2016","55,214,792","21,582,677"
"Port Everglades, FL (Port)","Total All Commodities","Asia Near East","2017 through February","7,709,728","3,550,644"
"Port Everglades, FL (Port)","Total All Commodities","Asia - South","2003","6,835,531","2,376,299"
"Port Everglades, FL (Port)","Total All Commodities","Asia - South","2004","3,955,353","587,745"
"Port Everglades, FL (Port)","Total All Commodities","Asia - South","2005","7,209,407","2,568,018"
"Port Everglades, FL (Port)","Total All Commodities","Asia - South","2006","4,139,058","2,890,491"
"Port Everglades, FL (Port)","Total All Commodities","Asia - South","2007","9,712,699","5,683,014"
"Port Everglades, FL (Port)","Total All Commodities","Asia - South","2008","7,340,109","4,975,825"
"Port Everglades, FL (Port)","Total All Commodities","Asia - South","2009","33,558,636","7,633,507"
"Port Everglades, FL (Port)","Total All Commodities","Asia - South","2010","28,302,914","13,249,996"
"Port Everglades, FL (Port)","Total All Commodities","Asia - South","2011","29,896,277","19,013,785"
"Port Everglades, FL (Port)","Total All Commodities","Asia - South","2012","46,403,686","33,047,486"
"Port Everglades, FL (Port)","Total All Commodities","Asia - South","2013","61,004,655","45,218,106"
"Port Everglades, FL (Port)","Total All Commodities","Asia - South","2014","83,033,309","51,468,349"
"Port Everglades, FL (Port)","Total All Commodities","Asia - South","2015","84,093,833","54,244,622"
"Port Everglades, FL (Port)","Total All Commodities","Asia - South","2016","79,518,916","63,129,580"
"Port Everglades, FL (Port)","Total All Commodities","Asia - South","2017 through February","10,377,192","8,676,710"
"Port Everglades, FL (Port)","Total All Commodities","Asia - Other","2003","319,846,628","124,020,817"
"Port Everglades, FL (Port)","Total All Commodities","Asia - Other","2004","494,473,708","201,420,417"
"Port Everglades, FL (Port)","Total All Commodities","Asia - Other","2005","640,712,547","278,069,794"
"Port Everglades, FL (Port)","Total All Commodities","Asia - Other","2006","810,542,374","389,568,771"
"Port Everglades, FL (Port)","Total All Commodities","Asia - Other","2007","873,844,192","329,816,516"
"Port Everglades, FL (Port)","Total All Commodities","Asia - Other","2008","434,538,590","145,351,614"
"Port Everglades, FL (Port)","Total All Commodities","Asia - Other","2009","277,637,506","111,958,610"
"Port Everglades, FL (Port)","Total All Commodities","Asia - Other","2010","306,350,219","150,419,297"
"Port Everglades, FL (Port)","Total All Commodities","Asia - Other","2011","238,098,209","125,088,980"
"Port Everglades, FL (Port)","Total All Commodities","Asia - Other","2012","169,804,631","96,686,142"
"Port Everglades, FL (Port)","Total All Commodities","Asia - Other","2013","220,981,092","114,526,898"
"Port Everglades, FL (Port)","Total All Commodities","Asia - Other","2014","358,941,568","173,967,201"
"Port Everglades, FL (Port)","Total All Commodities","Asia - Other","2015","283,551,223","123,271,499"
"Port Everglades, FL (Port)","Total All Commodities","Asia - Other","2016","128,384,723","39,126,840"
"Port Everglades, FL (Port)","Total All Commodities","Asia - Other","2017 through February","34,434,956","15,552,514"
"Port Everglades, FL (Port)","Total All Commodities","Europe","2003","265,419,404","376,784,834"
"Port Everglades, FL (Port)","Total All Commodities","Europe","2004","108,533,971","107,576,842"
"Port Everglades, FL (Port)","Total All Commodities","Europe","2005","289,042,911","371,582,945"
"Port Everglades, FL (Port)","Total All Commodities","Europe","2006","381,391,172","304,335,255"
"Port Everglades, FL (Port)","Total All Commodities","Europe","2007","661,775,164","386,516,690"
"Port Everglades, FL (Port)","Total All Commodities","Europe","2008","644,609,745","356,433,965"
"Port Everglades, FL (Port)","Total All Commodities","Europe","2009","593,659,688","324,939,624"
"Port Everglades, FL (Port)","Total All Commodities","Europe","2010","1,040,945,233","500,757,446"
"Port Everglades, FL (Port)","Total All Commodities","Europe","2011","1,208,088,652","509,076,717"
"Port Everglades, FL (Port)","Total All Commodities","Europe","2012","1,387,978,110","585,165,492"
"Port Everglades, FL (Port)","Total All Commodities","Europe","2013","1,633,245,216","644,377,897"
"Port Everglades, FL (Port)","Total All Commodities","Europe","2014","2,061,526,015","729,081,883"
"Port Everglades, FL (Port)","Total All Commodities","Europe","2015","1,620,574,339","646,041,007"
"Port Everglades, FL (Port)","Total All Commodities","Europe","2016","1,595,355,785","712,000,037"
